totalReadingTime,Index,Word
0,11.0,polinesaturate
0,11.0,polinesaturate
0,11.0,polinesaturate
0,11.0,polinesaturate
0,11.0,polinesaturate
0,11.0,polinesaturate
0,-1.0,polinesaturate
0,-1.0,polinesaturate
3619,-1.0,polinesaturate
64,20.0,C.
0,19.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
383,-1.0,fosfolipazei
0,13.0,triacilgliceride
0,13.0,triacilgliceride
152,13.0,triacilgliceride
0,12.0,în
0,12.0,în
0,12.0,în
0,12.0,în
0,12.0,în
350,12.0,în
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
0,13.0,triacilgliceride
3911,13.0,triacilgliceride
0,14.0,prin
0,14.0,prin
0,14.0,prin
0,14.0,prin
0,14.0,prin
356,14.0,prin
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
0,15.0,intermediul
783,15.0,intermediul
0,16.0,unei
0,16.0,unei
0,16.0,unei
0,16.0,unei
0,16.0,unei
0,16.0,unei
0,16.0,unei
448,16.0,unei
0,17.0,căi
0,17.0,căi
0,17.0,căi
0,17.0,căi
0,17.0,căi
335,17.0,căi
0,18.0,a
0,18.0,a
0,18.0,a
217,18.0,a
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
0,19.0,fosfolipazei
2482,-1.0,fosfolipazei
0,,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,-1.0,fosfolipazei
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
0,0.0,Exercițiile
1234,0.0,Exercițiile
0,1.0,și
0,1.0,și
165,1.0,și
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
0,2.0,secțiunile
713,2.0,secțiunile
62,3.0,de
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
0,4.0,recapitulare
868,4.0,recapitulare
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
0,5.0,contribuie
909,5.0,contribuie
0,6.0,în
116,6.0,în
0,7.0,mod
0,7.0,mod
0,7.0,mod
0,7.0,mod
0,7.0,mod
0,7.0,mod
367,7.0,mod
0,8.0,ideal
0,8.0,ideal
0,8.0,ideal
0,8.0,ideal
0,8.0,ideal
349,8.0,ideal
0,9.0,la
101,9.0,la
0,10.0,un
0,10.0,un
0,10.0,un
232,10.0,un
0,11.0,model
0,11.0,model
0,11.0,model
0,11.0,model
0,11.0,model
0,11.0,model
401,11.0,model
0,12.0,de
0,12.0,de
0,12.0,de
0,12.0,de
0,-1.0,de
0,-1.0,de
0,-1.0,de
0,-1.0,de
730,-1.0,de
0,14.0,conceput.
125,14.0,conceput.
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
0,13.0,repetiție
1053,13.0,repetiție
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
0,14.0,conceput.
561,-1.0,conceput.
0,,conceput.
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
247,12.0,formarea
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,-1.0,Condițiile
0,-1.0,Condițiile
0,-1.0,Condițiile
0,-1.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
0,0.0,Condițiile
1881,0.0,Condițiile
49,1.0,de
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
0,2.0,"mediu,"
1005,2.0,"mediu,"
0,3.0,cum
0,3.0,cum
0,3.0,cum
0,3.0,cum
0,3.0,cum
0,3.0,cum
0,3.0,cum
0,3.0,cum
560,3.0,cum
0,4.0,ar
0,4.0,ar
0,4.0,ar
249,4.0,ar
62,5.0,fi
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
0,6.0,curentul
868,6.0,curentul
0,7.0,sau
124,7.0,sau
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
0,8.0,gradienții
1184,8.0,gradienții
0,9.0,de
116,9.0,de
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
0,10.0,"temperatură,"
2014,10.0,"temperatură,"
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,11.0,determină
0,-1.0,determină
0,-1.0,determină
492,-1.0,determină
51,14.0,două
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
0,12.0,formarea
2170,12.0,formarea
0,13.0,a
0,13.0,a
0,13.0,a
247,13.0,a
0,14.0,două
0,14.0,două
0,14.0,două
247,14.0,două
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
0,15.0,bule
654,15.0,bule
0,16.0,care
0,16.0,care
0,16.0,care
231,16.0,care
0,17.0,conțin
0,17.0,conțin
0,17.0,conțin
0,17.0,conțin
0,17.0,conțin
318,17.0,conțin
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
0,18.0,concentrații
1075,18.0,concentrații
0,19.0,similare
0,19.0,similare
0,19.0,similare
0,19.0,similare
0,19.0,similare
0,19.0,similare
0,19.0,similare
0,19.0,similare
556,19.0,similare
62,20.0,de
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,21.0,materiale.
0,,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,-1.0,materiale.
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
0,0.0,Lentilele
1316,0.0,Lentilele
0,1.0,cu
0,1.0,cu
0,1.0,cu
0,1.0,cu
284,1.0,cu
0,2.0,zoom
0,2.0,zoom
0,2.0,zoom
0,2.0,zoom
281,2.0,zoom
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
0,3.0,"motorizate,"
950,3.0,"motorizate,"
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,4.0,controlate
0,-1.0,controlate
0,-1.0,controlate
0,-1.0,controlate
0,4.0,controlate
1057,4.0,controlate
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
0,5.0,"electronic,"
794,5.0,"electronic,"
0,6.0,sunt
0,6.0,sunt
0,6.0,sunt
0,6.0,sunt
0,6.0,sunt
0,6.0,sunt
0,6.0,sunt
451,6.0,sunt
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,-1.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
0,7.0,amplasate
1198,7.0,amplasate
0,22.0,ambele
101,22.0,ambele
0,8.0,atât
116,8.0,atât
0,9.0,pe
0,9.0,pe
0,9.0,pe
0,9.0,pe
0,9.0,pe
0,9.0,pe
0,9.0,pe
0,9.0,pe
501,9.0,pe
0,23.0,lentile
0,23.0,lentile
183,-1.0,lentile
0,9.0,pe
0,9.0,pe
0,-1.0,pe
0,-1.0,pe
317,-1.0,pe
0,10.0,"cameră,"
0,-1.0,"cameră,"
0,-1.0,"cameră,"
0,-1.0,"cameră,"
0,-1.0,"cameră,"
0,-1.0,"cameră,"
0,-1.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
0,10.0,"cameră,"
1798,10.0,"cameră,"
63,24.0,să
63,22.0,ambele
62,20.0,astfel
61,18.0,între
61,17.0,sincronizate
60,14.0,proiector
0,2.0,zoom
126,-1.0,zoom
0,13.0,pe
0,-1.0,pe
0,-1.0,pe
0,-1.0,pe
0,-1.0,pe
0,-1.0,pe
431,-1.0,pe
0,11.0,cât
123,11.0,cât
0,12.0,și
0,12.0,și
186,12.0,și
0,13.0,pe
133,13.0,pe
0,14.0,proiector
0,14.0,proiector
166,14.0,proiector
50,15.0,și
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
284,16.0,sunt
66,15.0,și
0,14.0,proiector
0,14.0,proiector
0,14.0,proiector
0,14.0,proiector
0,14.0,proiector
0,14.0,proiector
0,14.0,proiector
433,14.0,proiector
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
0,16.0,sunt
783,16.0,sunt
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
908,17.0,sincronizate
0,18.0,între
0,18.0,între
0,18.0,între
0,18.0,între
308,18.0,între
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
0,17.0,sincronizate
433,17.0,sincronizate
0,18.0,între
0,18.0,între
185,18.0,între
0,19.0,"ele,"
0,19.0,"ele,"
184,19.0,"ele,"
0,20.0,astfel
126,20.0,astfel
0,21.0,încât
0,21.0,încât
0,21.0,încât
0,21.0,încât
308,21.0,încât
0,22.0,ambele
0,22.0,ambele
0,22.0,ambele
0,22.0,ambele
0,22.0,ambele
0,22.0,ambele
0,22.0,ambele
0,22.0,ambele
557,22.0,ambele
0,23.0,lentile
0,23.0,lentile
0,23.0,lentile
246,23.0,lentile
0,24.0,să
0,24.0,să
0,24.0,să
0,24.0,să
311,-1.0,să
123,34.0,moment.
0,25.0,mărească
0,-1.0,mărească
0,25.0,mărească
0,-1.0,mărească
0,-1.0,mărească
0,-1.0,mărească
373,-1.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
0,25.0,mărească
1177,25.0,mărească
0,26.0,împreună
0,26.0,împreună
0,26.0,împreună
0,26.0,împreună
0,26.0,împreună
0,26.0,împreună
0,26.0,împreună
495,26.0,împreună
0,27.0,și
124,27.0,și
0,28.0,la
124,28.0,la
0,29.0,aceeași
0,29.0,aceeași
0,29.0,aceeași
0,29.0,aceeași
0,29.0,aceeași
369,29.0,aceeași
0,30.0,distanță
0,30.0,distanță
0,30.0,distanță
0,30.0,distanță
311,30.0,distanță
0,31.0,focală
0,31.0,focală
0,31.0,focală
0,31.0,focală
309,31.0,focală
0,32.0,în
124,32.0,în
0,33.0,orice
0,33.0,orice
0,33.0,orice
245,33.0,orice
0,34.0,moment.
0,34.0,moment.
0,34.0,moment.
0,34.0,moment.
0,34.0,moment.
0,34.0,moment.
0,34.0,moment.
0,,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
0,-1.0,moment.
50,0.0,Cu
0,1.0,toate
0,1.0,toate
0,1.0,toate
0,1.0,toate
0,1.0,toate
366,1.0,toate
0,2.0,"acestea,"
0,2.0,"acestea,"
0,2.0,"acestea,"
0,2.0,"acestea,"
0,2.0,"acestea,"
370,2.0,"acestea,"
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
0,3.0,atenuarea
682,3.0,atenuarea
0,4.0,nu
0,4.0,nu
0,4.0,nu
246,4.0,nu
0,5.0,poate
0,5.0,poate
0,5.0,poate
0,5.0,poate
0,5.0,poate
371,5.0,poate
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
0,6.0,merge
648,6.0,merge
0,7.0,decât
0,7.0,decât
0,7.0,decât
0,7.0,decât
266,7.0,decât
0,8.0,până
0,8.0,până
0,8.0,până
0,8.0,până
268,8.0,până
0,9.0,la
0,9.0,la
167,9.0,la
0,10.0,nivelul
0,10.0,nivelul
0,10.0,nivelul
232,10.0,nivelul
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
0,11.0,plasticii
612,11.0,plasticii
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
0,12.0,sinaptice
804,12.0,sinaptice
0,24.0,aspectele
0,-1.0,aspectele
0,-1.0,aspectele
0,-1.0,aspectele
0,-1.0,aspectele
370,-1.0,aspectele
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
558,-1.0,neurobiologice.
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
0,14.0,corticale
690,14.0,corticale
67,15.0,a
0,16.0,"creierului,"
0,16.0,"creierului,"
0,16.0,"creierului,"
0,16.0,"creierului,"
0,16.0,"creierului,"
0,16.0,"creierului,"
0,16.0,"creierului,"
432,16.0,"creierului,"
0,17.0,deoarece
0,17.0,deoarece
0,17.0,deoarece
0,17.0,deoarece
268,17.0,deoarece
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
0,18.0,gravitatea
810,18.0,gravitatea
0,19.0,ADHD
0,19.0,ADHD
0,19.0,ADHD
0,19.0,ADHD
310,19.0,ADHD
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
0,20.0,depinde
621,20.0,depinde
0,21.0,în
123,21.0,în
0,22.0,principal
0,22.0,principal
0,22.0,principal
0,22.0,principal
0,22.0,principal
0,22.0,principal
0,22.0,principal
0,22.0,principal
554,22.0,principal
61,23.0,de
0,24.0,aspectele
0,24.0,aspectele
0,24.0,aspectele
0,24.0,aspectele
0,24.0,aspectele
0,24.0,aspectele
438,24.0,aspectele
0,23.0,de
0,-1.0,de
0,-1.0,de
0,-1.0,de
369,-1.0,de
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
0,25.0,neurobiologice.
1115,-1.0,neurobiologice.
0,,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
0,-1.0,neurobiologice.
332,-1.0,neurobiologice.
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
0,0.0,Configurația
983,0.0,Configurația
0,1.0,poate
0,1.0,poate
0,1.0,poate
234,1.0,poate
0,2.0,"fi,"
0,2.0,"fi,"
168,2.0,"fi,"
0,3.0,de
116,3.0,de
0,4.0,"asemenea,"
0,4.0,"asemenea,"
0,4.0,"asemenea,"
0,4.0,"asemenea,"
0,4.0,"asemenea,"
0,4.0,"asemenea,"
0,4.0,"asemenea,"
489,4.0,"asemenea,"
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
0,5.0,atribuită
621,5.0,atribuită
0,6.0,pe
0,6.0,pe
0,6.0,pe
248,6.0,pe
0,7.0,baza
0,7.0,baza
185,7.0,baza
0,8.0,pur
0,8.0,pur
183,8.0,pur
0,9.0,empirică
0,9.0,empirică
0,9.0,empirică
0,9.0,empirică
0,9.0,empirică
0,9.0,empirică
425,9.0,empirică
0,10.0,a
116,10.0,a
0,11.0,activității
0,11.0,activității
0,11.0,activității
0,11.0,activității
0,11.0,activității
334,11.0,activității
0,12.0,optice.
0,12.0,optice.
0,12.0,optice.
0,12.0,optice.
0,12.0,optice.
0,12.0,optice.
0,12.0,optice.
0,,optice.
0,-1.0,optice.
0,-1.0,optice.
0,-1.0,optice.
0,-1.0,optice.
0,-1.0,optice.
0,-1.0,optice.
0,-1.0,optice.
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
0,0.0,Adaugă
